,line_score
439,0.7543044673921706
440,0.43527384057687935
441,-1.3469405672729486
442,-3.155505584933462
445,-0.10024381792478076
446,-0.22147429258881604
448,1.8222667812057687
449,0.2281102940893216
450,-2.1420782880432983
452,1.3168377207909776
453,0.6310761675204851
454,-1.7988393077073483
455,-0.0780119337586549
457,-1.9178387895096112
458,-1.638236336146366
459,1.4660929469667139
460,0.5839815619629656
461,1.7563645906221657
462,0.05950258902360084
463,5.0723279077256285
464,0.9822898053454647
465,0.22821912981547327
467,3.3369923701849245
468,8.816615634126101
469,0.0
470,0.8933118645724981
471,-0.9924875749164965
472,-0.4363303037533439
473,2.5420830167703437
474,-3.2862365135024003
475,1.8587634208570496
476,-0.21567550951719336
477,-1.907835101742823
478,0.16567048123044173
479,0.02250586414850672
480,-0.22951936557417316
481,0.0
482,0.35143158310931377
483,-0.4162321794447644
484,1.672124788936439
486,1.286681805023386
487,1.0586254382328582
488,0.36088725220291074
489,0.33097326574807284
491,-2.1388881037778376
494,1.3587094104233208
495,1.6600411924031224
496,-1.1209729229395775
497,0.2885591144727757
498,0.0
499,-0.1940848595866936
500,0.29844941892504007
501,-2.086231804941388
502,-0.19308666498631827
505,-2.3108199995159477
507,0.0
508,0.6068259870837392
509,-0.8610821573057769
511,-0.7632340034511828
512,-0.9040455380144199
513,-6.8518591033589615
514,-1.5407702268841446
515,-0.2996124332583435
516,-8.576173070414306
517,-7.143155937518365
519,-0.9092547713607304
520,0.6916642268836444
523,1.3386896076285228
524,-1.2143388991178947
525,3.7169307421995894
526,-0.6245570533142714
527,-0.42407420313624833
528,2.320132194108111
529,1.1273104563081016
530,-1.5677788558876073
532,-1.3876150088317818
536,0.8226443201864554
537,1.325277627084273
538,-0.2145946041362646
539,-10.159844115336776
540,1.0881121147987707
541,0.4161741155354287
542,-0.3074074554412287
543,-0.2781306048682108
544,1.6115590309826562
545,0.692680476388774
547,-2.0834369036507385
548,-0.600751069862089
551,0.5524660522635906
553,0.841982099331261
554,0.8213025946250552
556,1.0363561104403782
558,0.8559284609165816
559,-0.061090758851910704
560,-1.176096184666064
561,-1.9871715006067752
562,-0.3061255169508511
563,-0.5437101770798299
564,-0.6519126085414263
567,0.30771365485329305
568,0.041930917793773004
569,0.041930917793773004
571,-2.6075776971783626
572,-1.27316458863641
573,0.6671363032981771
574,-1.454066650501106
575,-0.2327064809895703
576,-0.01398971170102653
578,1.8330728396302054
579,-0.8205224007323506
580,-0.5386159404997348
581,1.276843339459936
582,-0.46002397834272185
583,2.4944715870958247
584,-1.0162904231678378
585,-0.964205765131859
589,0.13426098404711853
590,0.30099117142145987
591,-1.3502634924521253
592,0.4476639540618773
593,0.6273531593327817
594,-0.8801832153682949
595,-0.6377377627007463
596,-0.6949673835127421
597,-2.748117076220833
598,0.13919895202732652
601,0.03624143554480716
602,1.650095772712494
604,0.2257250478175014
605,-0.19933647593348575
606,-1.7883621924622286
608,-1.0513837949065643
609,-1.1209630414635998
610,-4.725304987707229
612,-0.862486317872289
613,-0.20018468100910247
615,-0.8983057329333091
617,6.16635721879266
618,-2.134538132135371
621,0.24281914352555584
624,-0.9825508363684717
626,2.0489564427931874
627,0.030617284875443324
628,0.7569682485541551
629,-0.6596654567466996
630,0.06120300219213534
632,-2.8114424656262904
633,-0.4771362885838879
634,-0.42534974657733704
636,0.0
637,-0.023482952943164576
638,0.8509170370944086
639,-4.397453164402271
640,-1.9985728729668364
641,-4.057655212685933
643,-2.0925761371638623
646,-1.7198922516731563
647,1.0607143520569071
648,1.6222511989281163
650,-1.0513837949065643
652,-1.0921053375283742
654,0.15945001877974677
656,0.3212347057674035
658,0.0
659,1.4400527033411934
661,-1.3706112713800305
662,-0.7402395512333557
663,3.229568925044361
664,1.3237757770610388
665,-0.5531264628323207
666,-0.4275764473442868
668,-1.0737794897866793
669,0.7725796352222594
670,-0.6681570907502763
671,-0.7024607614603064
672,0.2717360564023963
674,-5.233048034474632
678,0.9961974867201089
679,0.39951195399441947
680,1.3127949530854863
681,-1.1046428312859196
682,-0.9058235169947213
684,-1.6661545240242623
687,-1.0011430184948953
688,1.0747759427200236
689,0.02928116501071143
691,-0.4650880492043533
694,0.24226589068360477
695,-3.3154897206460734
696,-0.11880553532712013
697,0.0
698,-0.40454884707381017
699,-0.5424523533181487
700,0.3063105517709769
701,-0.6406906486209819
703,0.9059046559456557
704,-0.8983590664749345
705,-2.0555180678459086
706,1.1566872521161042
707,-1.9303727489051674
708,-2.3730267900192494
709,-0.024179283740262014
710,1.306206522555942
711,-0.22861126745367175
712,0.01802417010661128
713,0.01802417010661128
714,-0.41005004511714294
715,0.3099989057605498
717,-1.1993722352521727
718,-0.2915714326872933
719,-3.6876701379789223
720,1.0028098321396648
721,-1.0625499232747297
722,-0.3375415993762219
723,1.7046115284627208
728,0.0
729,-1.4675115589769354
731,-1.451191380271382
732,-0.6891138892033422
733,0.4733302212765545
734,-1.4404369372310668
735,-0.7171808804233966
736,-0.25094222084344014
737,-1.6231594469855684
740,2.0004987992075294
741,-0.6903181637553477
742,0.653182757292369
743,-0.3306765310716777
744,-0.035547531272957844
745,1.7991172558361357
746,3.137649682121591
747,-1.9942643121253398
748,-3.222050438217626
749,0.8603933056584332
750,18.95916290930798
752,-0.15806185906205977
753,0.02808868996483313
756,0.7863813696486263
757,-0.38187342882529185
758,0.7744072504289374
759,0.35095516240803803
760,-2.1309070802976966
761,0.4974446392769948
762,0.6713211461006314
763,-0.3575565590161214
766,0.08787301827433486
767,1.8067259839473997
768,-2.207524734188717
769,-0.20304828611390022
770,0.753597037904323
771,-3.5652093233182596
773,-0.6494483115190117
774,0.5750016926846073
775,0.3827092564439106
776,-0.1335153825361022
777,2.56603827019003
778,0.7456942937461984
779,-1.8765044102667954
780,-2.0945814266371374
781,-3.1903737836908705
782,-3.1159387389058333
783,-1.8883142872382812
784,-0.4162321794447644
785,-1.4386426133711108
786,1.4022395139384867
787,-0.2823867009841962
788,-0.18206161045799768
792,2.5274259063005338
795,0.35327881169515585
796,0.14684314879764157
797,-5.033119521171867
799,-0.6844227101190218
800,-1.3508939896690126
801,-1.84558506358889
802,-5.834676339347112
803,0.08763990773252878
804,-0.32160525864704925
805,1.3256538320339364
806,-0.976507411478363
808,-6.19312684831999
809,-0.8375166196677836
811,-1.5998218435566403
813,-0.8161428394238336
814,0.2384832451926857
815,-1.8293397607906372
816,-0.7171808804233966
818,-0.17119858967526475
819,0.41129780991678044
821,1.5687005813608077
822,0.9767892809801539
824,-3.797930117055477
825,-2.0172584529935005
827,-0.4303575939093739
828,0.19375834360345057
829,0.42206409325520433
830,0.07962539067669994
831,-1.9207659850659364
832,-1.4426712332677645
834,-0.004675033216261587
835,2.576970289376418
836,-1.3390635239678468
837,-0.6791429107795008
838,-0.5758049129293006
841,0.0
842,-2.245723821821257
843,3.106472883075885
844,0.623938341050466
846,-2.142383709630822
847,-0.18868597156752717
848,-0.9180206666413708
849,-0.07519620395262344
850,-0.4162321794447644
852,-0.3365238949995144
853,0.8558432966672526
854,-0.9604355505546135
856,0.49465318557201365
857,-0.9004141546677311
858,1.496305004380095
859,-0.9609884343174326
862,-0.19863672890070758
863,-0.17038694005039856
864,0.0093608952969306
865,0.015258805136309339
866,-0.2795887693087458
867,1.5255633151995438
868,0.411086543453803
869,-1.5978565342057098
870,-0.4162321794447644
871,-1.1178258090385225
872,0.0
873,0.0
874,-0.529553232276536
877,-2.917056454834201
879,0.3688411725185925
880,0.9537581667594961
881,-0.29970854324898794
884,0.4693937773360731
885,-0.44015294359428114
886,-1.4931991678031602
887,-1.6561837641098247
888,-1.351530549941356
889,-0.5582849576609438
891,1.7562851779387656
892,-4.947168160292292
893,-0.7888407159706466
894,-1.9090342338205146
895,0.41855009332738463
896,0.28896968533862527
897,1.3049412949098185
898,0.4802685025619362
899,0.7552429795973845
900,-0.9330159399361657
901,-1.2964215641569494
902,0.0236940838814359
903,-0.7416376911128393
904,-1.2110158883047137
905,-4.8636857142839975
906,-1.2600715311385762
908,-0.20304828611390022
909,-0.4980009429582738
910,-0.8559735081544677
912,-0.4210054180689515
914,-0.2040357098559584
915,0.3463411024905674
916,-3.8905386866564124
917,-0.949907713746172
918,0.26934680453088267
919,0.30191947763417404
920,1.3439372611326756
921,-1.8619197387618316
922,-0.38370464046817976
923,0.35508022964437663
924,-0.5385804741024626
925,-0.7963273717064507
926,-0.7942348123381352
927,2.187782581409594
928,-0.5711646759989
929,0.8887534324206103
930,0.9174767376508598
933,-2.0752089421509154
934,1.4903614663998903
935,1.0269829464300737
937,-0.03819789649342509
938,0.21341083225404336
939,3.913526277714984
940,2.2517135090969163
941,1.8300853411498517
943,-0.5776587424190025
945,0.0988193558799611
947,-0.2669775500878846
948,-2.450743409799869
950,0.3408846750646215
951,-0.7228052673576844
952,0.43198398457695436
953,0.6653938233988336
954,1.0549237160522154
955,4.933560690035497
956,1.1422034210182028
958,0.6607706760227294
959,-2.6998543121183047
960,-2.975489130162197
961,-0.7208932340707767
962,0.1253354476919603
963,0.29252779862085443
964,-0.559991189128926
965,2.0456670842549007
966,1.4555291318965327
968,-1.0079179296053566
969,-1.3263030048927784
972,0.12993376951122385
974,0.033995845445968564
977,-5.434984945061775
979,-0.36505129704449324
980,-2.8216594167808577
981,0.0928481734023211
982,1.1737681657066632
983,2.0019010714905807
984,1.0799388542615322
985,-0.5027941786576892
986,-0.096270890474424
987,-0.5189803500631952
988,0.19096955510420155
989,0.8466154822136729
990,-0.8327030961514987
991,0.10792069325057801
992,-1.8342454480746215
993,-0.5281480591062404
994,-0.4574486837287679
996,-1.7798234925023793
997,-0.9898133890222646
999,1.7599992226879215
1000,0.3786148115441019
1001,1.0103181021503436
1002,0.29844941892504007
1005,0.19589572494996182
1007,0.6465905754784786
1010,0.5011266244245789
1011,-2.4445142383982246
1012,-2.351614296325271
1013,-0.9849337585546938
1014,-0.4013657742489408
1015,-0.606765079163064
1016,0.679072834766796
1017,-0.8790258893457024
1019,-2.966265398077783
1020,-0.472138754863331
1021,-0.39877238353434197
1022,0.7060746889206833
1024,0.27353305116465515
1025,0.3502670749390851
1026,-0.233077522315957
1027,-0.4887597988377568
1028,-0.20304828611390022
1030,-0.4093958576006549
1033,0.23411711714729525
1034,0.761484012968347
1035,-0.4662310371124305
1036,-3.299820099016793
1037,-0.30981413289649057
1038,-0.05397866593156306
1039,-0.5306377035597803
1040,-0.2648940658601851
1041,-0.5203132570816144
1042,-2.067295446721737
1043,-1.7684782800960956
1046,0.7683745145006169
1047,-1.4818842497402929
1048,-1.4241245943333172
1049,1.2887744427303944
1051,0.03330739921050779
1052,-2.5263076089885046
1053,1.372993957561247
1054,0.16236499251099987
1056,0.9089332559767257
1057,4.23174668053897
1059,-0.4516047231734782
1060,-0.668164150273356
1061,1.2234669158071498
1064,0.45197250116675985
1065,-0.26064716175132624
1067,3.1864153166131852
1069,0.7939797844424459
1070,1.2707585383187814
1071,0.9203164205575588
1072,-2.5636051197501026
1073,2.00873076236914
1074,0.0
1075,-0.060964465080272146
1076,-0.5282123746912366
1077,0.3825307663500998
1078,0.12374715970465597
1079,-1.3428332954018674
1080,-0.32987572433336465
1082,-0.5033353136187113
1083,-0.18152849465028872
1087,1.951859835614266
1088,-0.5505892028248043
1089,0.5864177990690176
1090,-0.8175380697720257
1092,0.5124519758734525
1093,0.14065842267234802
1094,-0.7833865064578447
1097,-0.3639128807123619
1099,-0.6357646183992495
1102,0.8594061244984044
1104,0.08424855678174548
1105,0.14308684587613033
1106,-0.6236835477126361
1107,-0.3894895588400842
1108,-1.00605565065548
1109,0.3825307663500998
1111,-0.140287259126351
1112,-0.17808919750774524
1113,-1.3142052863903215
1114,1.2060225376076925
1115,1.2859918853235595
1116,2.169775993983029
1117,-0.13016336007320942
1118,1.7634810025240097
1119,-1.0323565979529365
1120,0.6334515969167687
1121,-0.6300584700722307
1122,-0.2513484775361207
1124,1.3241495666207947
1127,1.618060086131974
1128,0.7151337934750964
1129,-1.341707170065428
1132,-0.8862343158301083
1133,-0.20304828611390022
1134,0.984615603616138
1137,-0.8161428394238336
1138,-0.9771202778525928
1139,-0.20088840468717592
1140,0.6223254773247251
1141,-0.9172238342373454
1142,0.7725407121063028
1143,-2.4676056835544435
1146,-1.8023963979957625
1147,2.9866586536808866
1148,-1.6808620190563566
1149,0.40709489650368474
1150,-1.3767510669973937
1151,0.9600432970582609
1153,-0.8506940824613703
1154,1.6098500840221432
1155,0.3776704855598425
1156,0.0
1157,0.1687212314683351
1158,0.07586837773890637
1160,-0.45089653136463154
1161,-0.3970832847396665
1164,-0.0022111663214444965
1165,-1.6269948913977448
1166,1.2248601837168023
1167,-1.5460834555209657
1168,0.6505830048989665
1169,5.18646221467216
1170,-0.40445312246379495
1172,1.4081548258108985
1173,0.165782859918417
1174,-0.5818142216978355
1176,0.7787631769365366
1177,0.03578063954284627
1178,3.205453804197354
1179,-1.4198587049913787
1180,-0.5033622553373691
1182,-2.81544696929124
1183,0.6471024161873901
1184,1.4897110693969715
1185,3.1062585895805523
1186,-1.4283194218131965
1187,0.9521840171196014
1188,-1.7586924873964833
1189,2.351920856397063
1190,-0.6687540141681972
1191,-1.2694125430550178
1192,-0.20030316212582064
1193,-0.7596959144265963
1194,0.10418983194377446
1195,0.459954052086315
1196,-0.4165246078942846
1197,-0.4088729808357642
1198,-0.4793003012667954
1199,0.09900399874985788
1202,-1.800432647732433
1207,-0.6076874492224871
1208,-1.1413581845792482
1209,-3.147742369687734
1210,0.28918965000132024
1211,0.6426048866500609
1212,-1.207529145259242
1213,1.5786317626785407
1214,4.949748680771003
1215,-0.36096376916727435
1219,0.8756488909014224
1220,-1.0859797228388643
1221,-0.5093872911096304
1222,-2.105595639437386
1223,-2.0606698314312815
1224,0.9783247700385715
1225,-3.5356736248937812
1226,-0.4714642958814023
1227,-4.57714129324535
1228,-2.319211569838142
1230,-4.136369789801783
1231,0.3520851258094734
1232,-0.29372980892449385
1233,-9.86121477851774
1234,-1.4864618832279337
1236,-0.14623444651948986
1237,0.41806645389969305
1238,0.1842874464202932
1239,-0.9039564053942797
1240,0.5296474297928606
1242,3.955353842529048
1244,1.0342121761020957
1245,5.7939399604512065
1246,0.4260855570686898
1248,0.5079659137088508
1250,9.838466048257198
1251,13.259559584514585
1252,-1.3256666065063625
1253,-0.8275349794895357
1254,-2.115917833468502
1255,-1.539350317358723
1256,0.0
1257,-0.9422686734650707
1258,-6.20894226201861
1259,-3.858443727525828
1260,-7.998548795994414
1261,-1.971481889529817
1264,0.09685881841367297
1266,-0.41063955564948224
1267,-1.249372268354964
1268,-0.4550378518073549
1269,5.277420862505112
1270,3.3760304035015807
1271,0.5083457778001426
1272,0.5565764690884593
1273,0.0
1278,16.03320362237329
1279,-4.14160480663713
1280,0.5083457778001426
1281,0.5141412129488778
1282,-2.2689609674310787
1283,-1.6634158052590866
1285,1.7597531845895618
1287,-12.62962952013093
1289,-6.1276268709146615
1290,0.6904935694907994
1292,1.0758276664096025
1293,-0.0020026854318776766
1294,1.3459404831323765
1295,0.3834780298591244
1296,-18.394037520866735
1298,0.2717019990447288
1302,2.35466447968179
1303,-1.0436387288124833
1304,-0.5500038110976501
1305,-0.5957328250630138
1306,-5.474267020623959
1309,-0.8812758045963512
1311,-0.07873259424529189
1313,-0.23484787929677922
1314,-9.248691659895908
1315,-0.6105576685141186
1316,-0.40651599795719295
1318,-1.918063865487997
1319,1.2205956546979724
1323,-0.47072241865965814
1324,-0.23718965068342096
1325,7.023174670750731
1326,2.0129596926732276
1327,-0.2439923916193817
1328,0.06065627883731384
1329,-2.160737298341185
1330,-2.240901913811443
1331,-2.674976816049365
1332,0.1309499864595987
1333,-0.612005705118391
1335,-0.3028806861908722
1336,2.300968083725285
1340,-1.6041469371412802
1342,2.081138026570671
1343,-1.3279589777931178
1344,-0.41876956712943003
1346,0.0
1347,-0.7967932522461165
1348,0.6729678796335836
1349,0.6051335852677143
1351,-3.294696413379562
1352,-0.4530639438231171
1353,-0.8136680175488366
1354,-0.15167799973530477
1356,0.0
1358,0.30096309364068863
1362,-0.7074501732139172
1363,0.5864135411823052
1364,-1.1753940492524195
1365,-0.02386950501317131
1367,-0.13126449064580126
1368,-0.47936528527108113
1369,-0.23830782545377704
1371,-0.10889307427227468
1372,-1.3572652078545286
1373,-1.7133869997469806
1374,0.0
1375,-0.6954077583774426
1376,-3.2198545473660958
1377,-0.668312215522135
1378,-16.4021559909239
1379,12.761359986770433
1381,-0.09202834886936795
1382,0.28918965000132024
1385,-1.8784699299000263
1386,1.0217855027626044
1389,3.697934083995536
1390,0.39585771675159126
1392,-1.4425031345628034
1393,-1.111730335509463
1394,0.3724600868664721
1395,0.9903145990864535
1396,-0.20176428333933974
1400,0.22157354942612967
1401,0.6924196187993787
1402,5.403491395806983
1404,-3.0416446957259446
1405,1.4985671439066608
1406,1.266961643355923
1408,-0.8830461562339477
1409,3.0692188972802814
1411,-0.2977703398749944
1412,-0.08089095422805259
1414,0.8982744337383965
1415,-2.129126112724862
1416,-0.6112173383554375
1418,-0.3417921140303464
1419,-0.0024017723055261564
1421,0.5380629834087534
1422,1.6009892965422463
1423,0.6101723939310559
1424,-0.4351846281294697
1425,-0.9472483079954583
1426,2.697198609589466
1427,-0.6607795925632971
1428,0.03836423030549968
1429,-0.2827390577497907
1430,-0.6206564889486053
1431,-0.9559322547071685
1434,-1.730419987561539
1437,-6.181847350322306
1438,7.098909440212619
1439,8.455865511772407
1440,0.039018358995794394
1441,1.9791365766546116
1442,-0.14188670651024626
1445,0.7639474217115796
1447,-1.0607421410970965
1448,0.821300373482152
1449,-1.0773121482558552
1450,-0.7054305943900037
1451,2.490390962830122
1452,4.242708807412143
1453,0.24035640654760346
1454,1.4619900687960259
1455,-0.2327064809895703
1456,0.030617284875443324
1457,16.12563247776592
1458,1.8104437468399899
1459,-1.301394013491188
1460,-0.8812758045963512
1461,-1.0110537042991554
1462,-0.835117183223773
1464,-1.3157869120672774
1466,0.06731996738877652
1467,-0.09553686941025724
1468,-0.44193127685087363
1470,-0.9065250835614501
1472,0.33999486651494415
1473,1.469765096815675
1475,0.35367839365951
1476,-2.3474483190436617
1477,3.237550568144784
1479,-0.5912855700033119
1481,-0.2145946041362646
1482,-0.3015436677595414
1484,-0.37108449421788975
1485,-1.144002402799421
1486,-0.4909216566174062
1487,0.18718812958950104
1490,2.791848337712982
1491,0.8075718460614507
1492,5.373060090614797
1493,37.78960711304089
1494,0.0
1495,-0.30170848453959337
1496,1.392750685735452
1497,0.22874115266930592
1498,-1.1044396654300013
1499,2.1111987492870634
1501,0.03624143554480716
1502,0.1221027877572591
1503,2.3698945479676836
1504,-0.45455680582654034
1506,0.3987359661951908
1507,-0.6257749208506629
1508,-0.6313238327235849
1509,-0.6207770553926708
1510,1.066765368731681
1511,-0.5750691003511175
1513,-6.117067998105811
1514,1.0754365905676428
1515,-0.8311844800558386
1516,-1.3351042494190126
1517,-0.8967860097620578
1520,-0.7730389993490264
1522,-0.25712808344258786
1523,-0.884359599935731
1524,-7.023278198087991
1525,-0.21021062319578573
1526,-0.4847798405171542
1527,0.5028528975259365
1528,0.40365733806051446
1529,-0.14450889342947415
1532,-0.4760695656164841
1533,-1.7989893290100427
1536,0.8943984058083183
1537,-0.8934991019505736
1539,-6.915162786814548
1540,-5.401251695121452
1541,-3.341572423501021
1542,6.040802286730114
1543,-1.258080238522552
1544,0.49468360992068344
1545,-11.418369735982195
1546,0.619310886305228
1547,0.802058132011769
1548,0.1929253282909277
1549,0.032203959471623356
1550,-0.3183181328885417
1551,-1.0247335996695233
1553,-0.7622482486224667
1554,0.6365879430836903
1555,-4.75829987210408
1556,-0.5857384191290796
1559,-0.9259769951892087
1562,-3.399806667911932
1563,-0.31561119956145517
1564,-1.1180006022614934
1565,-2.224448398448672
1566,-1.1015327698173407
1567,-0.32160525864704925
1568,-1.668112909716359
1569,0.3078072285801612
1572,-0.025200063761961045
1573,-0.1703438167618735
1574,1.3197270039416857
1576,0.766686731130906
1578,0.5344073978662529
1579,-2.7562589858049815
1580,-6.929361169671338
1581,-3.006569531675024
1582,-19.619792595046174
1583,0.5886303145753149
1584,0.5886303145753149
1585,-0.7871834667553766
1587,0.432518968725698
1588,-0.20304828611390022
